canonical_name,proposed_category,proposed_subcategory,proposed_food_group,proposed_form,proposed_contains_tags,flags,source_count,variants_count,confidence
anise pod,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
anise pods,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
asafetida powder,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
black peppercorn,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
black peppercorns cracked,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
cracked black peppercorns,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
cracked peppercorn,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
green peppercorn,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
green peppercorns,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
hing,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
mixed peppercorns,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
oil of anise,Dried spices,Whole spices,Herbs & spices,,,oil-not-fats,1,1,low
peppercorns black,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
peppercorns cracked,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
red peppercorns,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
rub cracked peppercorn,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
szechuan peppercorn,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
thread,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
threads,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
white peppercorns,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
whole black peppercorn,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
whole black peppercorns,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
whole green peppercorns,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
whole peppercorns,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
whole white peppercorns,Dried spices,Whole spices,Herbs & spices,,,,1,1,low
vanilla flavor,Extracts & essences,Extracts,Herbs & spices,,,,2,2,high
brandy flavoring,Extracts & essences,Extracts,Herbs & spices,,,,1,1,low
butternut flavoring,Extracts & essences,Extracts,Herbs & spices,,,,1,1,low
clear vanilla,Extracts & essences,Extracts,Herbs & spices,,,,1,1,low
flavoring of choice,Extracts & essences,Extracts,Herbs & spices,,,,1,1,low
flavoring oil,Extracts & essences,Extracts,Herbs & spices,,,oil-not-fats,1,1,low
flavorings,Extracts & essences,Extracts,Herbs & spices,,,,1,1,low
liquid smoke flavoring,Extracts & essences,Extracts,Herbs & spices,,,,1,1,low
maple flavoring,Extracts & essences,Extracts,Herbs & spices,,,,1,1,low
oil flavoring,Extracts & essences,Extracts,Herbs & spices,,,oil-not-fats,1,1,low
root beer extract,Extracts & essences,Extracts,Herbs & spices,,,,1,1,low
rum flavoring,Extracts & essences,Extracts,Herbs & spices,,,,1,1,low
sherry flavoring,Extracts & essences,Extracts,Herbs & spices,,,,1,1,low
vanilla butternut flavoring,Extracts & essences,Extracts,Herbs & spices,,,,1,1,low
vanilla essence,Extracts & essences,Extracts,Herbs & spices,,,,1,1,low
vanilla pod,Extracts & essences,Extracts,Herbs & spices,,,,1,1,low
vanilla pods,Extracts & essences,Extracts,Herbs & spices,,,,1,1,low
vanilla powder,Extracts & essences,Extracts,Herbs & spices,,,,1,1,low
vanilla-butternut flavoring,Extracts & essences,Extracts,Herbs & spices,,,,1,1,low
rosewater,Extracts & essences,Floral waters,Herbs & spices,,,,1,1,low
red food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,3,3,high
black food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
black gel food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
black paste food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
brown food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
cake coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
colored,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
colored mini,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
colored miniature,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
colored sprinkles,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
coloring gel,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
coloring of choice,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
coloring of your choice,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
coloring optional,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
coloring paste,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
coloring red,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
colorings,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
colors,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
drops red food color,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
drops red food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
food color,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
food coloring green,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
food coloring red,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
gel food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
green coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
green food color,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
green food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
green food coloring paste,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
green gel food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
green liquid food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
green paste food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
liquid food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
liquid green food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
liquid red food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
purple food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
red cake coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
red color,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
red coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
red food color,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
red food coloring paste,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
red gel food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
red liquid food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
red paste food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
yellow coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
yellow food color,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
yellow food coloring,Extracts & essences,Food coloring,Herbs & spices,,,,1,1,low
chervil,Fresh herbs,Soft herbs,Herbs & spices,,,,2,2,high
flat-leaf,Fresh herbs,Soft herbs,Herbs & spices,,,,2,2,high
herb sprigs,Fresh herbs,Soft herbs,Herbs & spices,,,,2,2,high
lavender,Fresh herbs,Soft herbs,Herbs & spices,,,,3,3,high
lavender flowers,Fresh herbs,Soft herbs,Herbs & spices,,,,2,2,high
lavender leaf,Fresh herbs,Soft herbs,Herbs & spices,,,,2,2,high
peppermint,Fresh herbs,Soft herbs,Herbs & spices,,,,2,2,high
savory,Fresh herbs,Soft herbs,Herbs & spices,,,,3,3,high
spearmint,Fresh herbs,Soft herbs,Herbs & spices,,,,2,2,high
chervil leaf,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
chervil sprigs,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
culinary lavender,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
drops peppermint,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
edible lavender flowers,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
hard peppermint,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
italian flat-leaf,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
lavender,Fresh herbs,Soft herbs,Herbs & spices,dried,,,1,1,low
lavender blossoms,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
lavender blossoms,Fresh herbs,Soft herbs,Herbs & spices,dried,,,1,1,low
lavender buds,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
lavender buds,Fresh herbs,Soft herbs,Herbs & spices,dried,,,1,1,low
lavender flowers,Fresh herbs,Soft herbs,Herbs & spices,dried,,,1,1,low
lavender sprigs,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
oil of peppermint,Fresh herbs,Soft herbs,Herbs & spices,,,oil-not-fats,1,1,low
peppermint candies,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
peppermint candy,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
peppermint flavor,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
peppermint flavoring,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
peppermint oil,Fresh herbs,Soft herbs,Herbs & spices,,,oil-not-fats,1,1,low
peppermint patties,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
peppermint schnapps,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
peppermint stick,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
peppermint stick candy,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
peppermint sticks,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
peppermint syrup,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
peppermint tea,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
peppermints,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
recipe secrets savory,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
savory leaf,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
spearmint leaf,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
summer savory,Fresh herbs,Soft herbs,Herbs & spices,,,,1,1,low
grain sea salt,Salt & seasonings,Salt,Herbs & spices,,,,2,2,high
kosher salt,Salt & seasonings,Salt,Herbs & spices,,,,4,4,high
lite salt,Salt & seasonings,Salt,Herbs & spices,,,,2,2,high
pickling salt,Salt & seasonings,Salt,Herbs & spices,,,,2,2,high
pink,Salt & seasonings,Salt,Herbs & spices,,,,2,2,high
sea salt,Salt & seasonings,Salt,Herbs & spices,,,,5,5,high
accent salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
bay leaf salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
black salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
boiling salt water,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
boiling water,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
canning salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
canning-and-pickling salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
celtic salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
celtic sea salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
cooking salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
crystal salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
curing salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
epsom salts,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
essentials iodized salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
fine-grain sea salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
flake salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
flakey sea salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
flaky salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
flaky sea salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
fleur de sel,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
grain salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
grains of salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
gray salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
grey salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
hawaiian salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
hawaiian sea salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
herb salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
hickory flavored salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
hickory salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
hickory smoke salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
hickory smoked salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
iodized salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
kosher coarse salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
kosher sea salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
kosher style salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
lean salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
light salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
lightly,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
lots of salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
low salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
lower salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
no salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
non-iodized salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
noniodized salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
pink salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
rock salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
salt according,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
salt celtic,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
salt coarse,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
salt crystals,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
salt flakes,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
salt meat,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
salt salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
salt substitute,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
salt water,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
season salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
season-all salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
sesame salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
sour salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
speck of salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
sprinkling of salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
tender quick curing salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
tender quick salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
tsp salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
tsps salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
vanilla salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
vegetable oil salt,Salt & seasonings,Salt,Herbs & spices,,,oil-not-fats,1,1,low
vegetable salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
vegi salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
water salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
white salt,Salt & seasonings,Salt,Herbs & spices,,,,1,1,low
white wine salt,Salt & seasonings,Salt,Herbs & spices,,,wine-not-beverages,1,1,low
jalapeno seasoning salt,Salt & seasonings,Seasoned salts,Herbs & spices,,,,1,1,low
seasoning salt,Salt & seasonings,Seasoned salts,Herbs & spices,,,,1,1,low
all spice,Spice blends,American blends,Herbs & spices,,,,2,2,high
barbecue rub,Spice blends,American blends,Herbs & spices,,,,2,2,high
chili seasoning,Spice blends,American blends,Herbs & spices,,,,2,2,high
mixed spice,Spice blends,American blends,Herbs & spices,,,,2,2,high
seasonings,Spice blends,American blends,Herbs & spices,,,,2,2,high
accent seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
ajinomoto,Spice blends,American blends,Herbs & spices,,,,1,1,low
all-purpose seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
asian seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
barbecue rub seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
barbecue seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
barbeque seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
bay seafood seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
bay seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
bbq rub,Spice blends,American blends,Herbs & spices,,,,1,1,low
bbq seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
bell seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
bell's poultry seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
bell's seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
blackened seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
blackening seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
blackening spice,Spice blends,American blends,Herbs & spices,,,,1,1,low
boil seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
cajun,Spice blends,American blends,Herbs & spices,,,,1,1,low
cajun spice,Spice blends,American blends,Herbs & spices,,,,1,1,low
cajun spice blend,Spice blends,American blends,Herbs & spices,,,,1,1,low
cajun spice mix,Spice blends,American blends,Herbs & spices,,,,1,1,low
cajun spices,Spice blends,American blends,Herbs & spices,,,,1,1,low
cajun style stewed,Spice blends,American blends,Herbs & spices,,,,1,1,low
chachere's cajun,Spice blends,American blends,Herbs & spices,,,,1,1,low
chili seasoning mix,Spice blends,American blends,Herbs & spices,,,,1,1,low
chili seasonings,Spice blends,American blends,Herbs & spices,,,,1,1,low
chili-o seasoning mix,Spice blends,American blends,Herbs & spices,,,,1,1,low
chinese five spice,Spice blends,American blends,Herbs & spices,,,,1,1,low
chipotle seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
complete seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
creole seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
creole spice,Spice blends,American blends,Herbs & spices,,,,1,1,low
creole-style seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
dry rub,Spice blends,American blends,Herbs & spices,,,,1,1,low
dry rub seasonings,Spice blends,American blends,Herbs & spices,,,,1,1,low
enchilada seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
everglades seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
fajita seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
fajita seasoning mix,Spice blends,American blends,Herbs & spices,,,,1,1,low
fennel spice rub,Spice blends,American blends,Herbs & spices,,,,1,1,low
file powder,Spice blends,American blends,Herbs & spices,,,,1,1,low
fish seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
five spice,Spice blends,American blends,Herbs & spices,,,,1,1,low
five-spice seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
glutamate,Spice blends,American blends,Herbs & spices,,,,1,1,low
glutamate optional,Spice blends,American blends,Herbs & spices,,,,1,1,low
greek seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
green seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
grill seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
grill seasoning blend,Spice blends,American blends,Herbs & spices,,,,1,1,low
gumbo file,Spice blends,American blends,Herbs & spices,,,,1,1,low
gumbo file powder,Spice blends,American blends,Herbs & spices,,,,1,1,low
herb seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
herb seasoning mix,Spice blends,American blends,Herbs & spices,,,,1,1,low
herb seasoning stuffing,Spice blends,American blends,Herbs & spices,,,,1,1,low
herb seasoning stuffing mix,Spice blends,American blends,Herbs & spices,,,,1,1,low
hot chili seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
house seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
liquid seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
liquid smoke seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
maggi seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
meatloaf seasoning mix,Spice blends,American blends,Herbs & spices,,,,1,1,low
mediterranean seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
mesquite seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
mild chili seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
mixed pickling,Spice blends,American blends,Herbs & spices,,,,1,1,low
mixed pickling spice,Spice blends,American blends,Herbs & spices,,,,1,1,low
mixed spices,Spice blends,American blends,Herbs & spices,,,,1,1,low
monde seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
monosodium glutamate,Spice blends,American blends,Herbs & spices,,,,1,1,low
montreal seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
montreal steak seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
moroccan seasoning,Spice blends,American blends,Herbs & spices,,,,1,1,low
packet chili seasoning mix,Spice blends,American blends,Herbs & spices,,,,1,1,low
packets chili seasoning mix,Spice blends,American blends,Herbs & spices,,,,1,1,low
